;Intensity Mean;Intensity Max;Intensity Min;Intensity STD;F0 Mean;F0 Max;F0 Min;F0 STD;Spect Mean;Spect Max;Spect Min;Spect Std;Slope;Centroid;Tempo;Longest Pause;Longest Speech;s2pr;Direction
55;70.1566103908623;85.89114676109558;45.97818436632177;9.956070334319906;101.4548029898244;137.19352646478498;82.23593217735025;12.06496516280161;-69.68895721435547;0.000003814697265625;-80;17.28514289855957;-0.0000015444660899822526;0.8960000000000001;5.376344086021466;990;3538;6.380881624566618;0
56;65.14870599100885;81.05867187539445;50.92258888605501;7.28773268654619;146.5299016013605;463.3975929083292;80.6054908570261;89.45513579031582;-67.93806457519531;0;-80;18.87677001953125;-0.0000013144126319878283;0.8960000000000001;5.5;131;1985;17.45852534562212;0
57;65.5292043731444;84.27497165862368;54.069874250558286;7.913831110311337;167.39393163631647;407.59017054770675;75.91477721940593;91.32472813170214;-69.37662506103516;0;-80;17.199050903320312;-0.000001288554631305031;1.024;4.716981132075461;1451;2912;5.763042612504978;0
58;67.03883364994454;86.31154203151473;46.886992263910834;9.719347245319009;154.3716238761085;195.1969816583107;94.85771780307199;33.47607718332229;-71.33189392089844;0;-80;14.768153190612793;-0.000001421420103678019;0.512;3.9062500000000835;190;3599;18.435606060606062;0
59;70.0388005519844;83.81537568209843;49.02596906919779;9.197098173852622;203.7616386007716;595.213625435848;91.8390299073669;169.28478780448117;-69.83476257324219;0;-80;17.25666618347168;-0.0000014050581137867055;1.664;6.78466076696168;269;3241;6.266934404283802;0
60;70.47527737371844;82.01666064451972;45.512502329533305;8.70219966990053;102.02756858348155;126.6779219839211;81.20981610003217;9.090413814483032;-68.31415557861328;-0.000003814697265625;-80;19.027925491333008;-0.0000015091143549934331;1.024;6.306306306306229;286;4854;10.197732997481108;0
61;64.23265893675621;85.08594767198656;45.69073937391841;11.310810951588255;126.51131148127656;148.82037657982602;98.33458876005439;13.537134601147873;-69.5486068725586;0;-80;17.18029022216797;-0.0000009390093716394571;0.512;3.4482758620690603;1432;2343;2.1607203533809036;0
62;69.63002573439606;85.9146510936062;45.01969412258994;10.835622546228334;135.81349582243598;218.24008360846204;97.47414004236425;38.083977541609464;-69.35535430908203;0;-80;17.962791442871094;-0.000002055095988083498;0.7679999999999999;5.681818181818211;698;2106;6.485138004246284;0
63;70.92345713091787;86.48234666795648;45.96640826024288;10.669088624952552;140.93254025567512;526.8794742270765;75.35919459949038;50.265538917987726;-69.36756134033203;0;-80;17.779157638549805;-0.000001973637741902706;1.536;6.024096385542284;786;2470;5.6721887550200805;0
64;70.81140500579572;83.76951844136352;46.28271093634909;9.857358764057972;104.78275534814213;121.35195871541254;75.20450679649718;8.248849765930656;-68.84821319580078;0;-80;18.44872283935547;-0.0000016393412472015936;1.536;6.752411575562672;849;4401;6.605986560781918;0
65;66.98793178842357;83.70058253306141;53.8402575313905;8.541479365182134;126.98256266050679;538.6706374968198;78.13905371522125;114.39720573575599;-69.22005462646484;0;-80;17.731605529785156;-0.0000013615975657303425;1.2800000000000002;4.868913857677978;1123;3177;5.121385628399657;0
66;67.1217096295414;84.51889186798206;45.98400423690852;10.375767231100467;178.5676386311992;556.704994122465;94.48186974650257;148.09525162310072;-70.71605682373047;0;-80;15.994987487792969;-0.00000138003686671981;1.1520000000000001;5.241935483870929;334;2272;5.598671096345515;0
67;64.63581854133943;82.34666199175308;48.58363742665934;8.746673426339525;133.48288290653227;551.0430405265539;75.25926242044778;114.61927187701117;-68.73865509033203;-0.000003814697265625;-80;18.284683227539062;-0.0000011526310415624367;2.048;5.324074074074012;860;1760;4.125537275826293;0
68;70.55786383520028;87.58470534402157;45.99757501292516;10.551647249291367;118.04863431367043;463.2812106864857;91.8065933792583;47.324899632327494;-68.81175994873047;0;-80;18.574459075927734;-0.0000016213011844745143;2.432;5.566600397614344;1797;4464;3.795949970220369;0
69;70.23590141829567;86.47611059121257;48.19204938205267;11.252983653010387;154.3012484774166;592.513730994323;108.41165775680247;97.10657157424602;-69.73108673095703;0.000003814697265625;-80;17.3422908782959;-0.0000017884423015313647;1.2800000000000002;5.34351145038167;1580;4050;3.7589022454071217;0
70;69.57186059429289;84.76435677594716;51.00635676378454;10.011820907415421;195.8261714908146;599.3648264234158;100.1749299698694;148.39342515128322;-70.30929565429688;0;-80;16.658153533935547;-0.000002019288618220159;1.536;4.629629629629616;694;2942;5.722466960352423;0
71;66.02603163928602;83.96447702476571;49.01322408656622;7.5265855490943405;145.14301108546647;599.9103021907958;79.23992517459992;126.17457529162226;-69.19302368164062;0;-80;17.648948669433594;-0.0000012950835523061124;1.1520000000000001;5.622489959839337;362;2214;8.629164654756156;0
72;68.15140319799784;84.36750213129861;45.84967673443163;9.583625999096709;196.65785268087373;548.7600853001163;94.12465452473121;104.7494963394951;-69.88098907470703;0;-80;16.891889572143555;-0.0000014351283168237434;0.64;6.250000000000257;494;4704;8.138558986539984;0
73;65.31134542061028;82.1053050147968;47.954510284289725;7.606516256960338;125.12650213734024;452.6619093458441;78.25449542902228;106.5222147408735;-68.94798278808594;0;-80;18.082256317138672;-0.0000010794165699653275;1.536;8.024691358024668;819;2736;7.896433470507545;0
74;73.74078986941046;84.99611176062528;46.12146527193565;8.781485976252174;122.90556404083102;492.0878224115513;78.54258124565003;37.73260222765435;-69.00989532470703;0;-80;18.369611740112305;-0.000002148267108530402;2.176;6.787330316742144;1311;2896;6.386638830897703;0
75;68.50062521083443;82.5942419168034;45.11261994209505;9.584134952894917;167.5611616442171;523.0947714881311;95.63774451365754;128.3967394737123;-70.60530090332031;0;-80;16.223960876464844;-0.0000018141473323862465;1.024;5.7268722466960815;163;2711;9.651435266549502;0
76;62.00916789644751;77.10918818861563;47.05140061245523;9.195514282250246;88.06634739624948;108.99344863445259;74.73125802838999;8.685890906510393;-68.25568389892578;0;-80;18.500717163085938;-0.000000978873404883713;1.1520000000000001;6.437768240343234;935;2299;4.680974124809741;0
77;62.88190838735551;81.07343412269698;46.638294388750616;10.518030691868836;163.66709691988913;575.2880122335747;87.67791178045479;150.3972826705806;-68.94840240478516;0;-80;17.919700622558594;-0.0000010658833118265684;1.1520000000000001;4.6808510638299685;1648;3035;3.7506309944472487;0
78;61.08840357669751;81.56763476445528;47.639434656221056;6.406906695275122;161.17243044430174;513.6681870717948;83.46817214854269;111.19217302445234;-67.25341796875;0;-80;19.846628189086914;-0.000000751818214750262;1.1520000000000001;5.2;341;3904;6.867190569744597;0
79;69.98976226849412;86.00831578572199;46.44211074096086;11.058597208924079;168.4123334201883;582.5371627477706;104.03258451414328;129.91271498682627;-71.49420928955078;-0.000003814697265625;-80;15.320152282714844;-0.0000017137993096977499;3.0720000000000005;4.193548387096744;6058;3373;2.5232888383981824;0
80;72.00469109062797;85.04491544981425;49.472973835915816;10.151811373938195;127.71201346474358;501.1684093736129;86.10614528519659;61.69707696339884;-68.67916870117188;0;-80;18.73242950439453;-0.0000018573718144844662;1.536;5.696202531645627;1663;2373;5.172725054891437;0
81;70.17219218981663;82.22085520353178;48.277398441401296;10.601685489397068;205.05295153738172;596.8179930893501;103.39723232977221;160.8897136953087;-68.00141143798828;0;-80;19.29259490966797;-0.0000014537128765699374;0.512;5.785123966941975;322;2701;8.910112359550562;0
82;68.04773663190849;84.49639504655723;45.285189033193795;10.755157080069655;300.58587556052845;534.8813097189186;108.27340514752929;201.18095126144573;-69.8159408569336;0;-80;16.94340705871582;-0.000001265693831525547;0.384;6.122448979592433;265;2245;8.951898734177215;0
83;63.1259303844583;80.53236094462306;48.86557022497185;8.833344790719357;129.4762381838538;540.1262532159026;75.64047758710457;92.16838158602032;-69.25877380371094;-0.000003814697265625;-80;17.433300018310547;-0.0000010289578106384656;2.3040000000000003;5.844155844155838;1157;3337;2.7667549399062947;0
84;67.82970003120073;82.71685546910292;49.272975495497555;6.467215691064374;102.86590862547992;138.956201420705;74.47984201866228;16.881664260805827;-65.6954116821289;0;-80;21.898815155029297;-0.00000150137959713862;1.1520000000000001;4.70588235294126;552;4828;12.696847753185782;0
85;67.23967910128775;81.864774293143;48.17004351730843;6.408805020262073;235.2267478652397;292.965319817019;76.44902766078832;47.68876813244307;-69.62154388427734;0;-80;16.759387969970703;-0.0000016380137431162201;1.92;2.7638190954773743;257;3554;13.979783732957216;0
86;75.96248651076468;88.34434378802587;54.35828630810978;8.415047506449625;186.530680134482;589.61382728886;100.7085645926867;137.1456917609743;-69.60070037841797;0;-80;17.745250701904297;-0.0000026227031818796406;2.048;6.074766355140226;773;5062;11.214616755793227;0
87;59.60716005985604;72.46130232014336;47.78260530010965;7.685231743718758;556.1327981063139;566.3031405531752;520.3197950701018;13.616231359073732;-65.57610321044922;0;-80;21.78740692138672;-0.0000010774630291792858;0.128;2.0833333333332544;10;1855;40.526881720430104;0
88;74.61283064930306;85.94323115922948;54.75662853519668;8.496031698083154;209.0928322250622;596.411560820995;96.49353874207121;172.12166385671446;-67.96556854248047;0;-80;19.980520248413086;-0.0000025620070865332804;1.024;6.310679611649956;966;6236;8.724808485562757;0
89;67.52798541416159;86.41834807369484;47.60618033853749;8.876706458421591;136.7139841265869;500.18797383419053;76.82336859911507;110.09838870466369;-67.86360168457031;0;-80;19.284252166748047;-0.0000010531520201013868;1.024;5.55555555555593;1113;5765;6.199750312109862;0
90;68.45123506334309;82.62235058461988;51.90965458039037;5.682404611164325;214.11751168991688;290.88556297407416;87.63540030523494;39.617417470899284;-69.31121826171875;0;-80;17.14267921447754;-0.0000015710799427529627;2.3040000000000003;5.624999999999787;637;10863;10.862611917258413;0
91;69.31606637873286;83.83252456139368;47.329304471413344;7.809746321240564;240.64930432855294;319.090985056824;157.8688335020515;45.821883424223614;-69.85087585449219;-0.000003814697265625;-80;16.963891983032227;-0.000002006285028491292;1.792;6.775067750677406;211;4978;16.155632984901278;0
92;63.361756832291846;84.36624448605247;46.24704112794487;11.625410168895721;112.61270899909961;501.7122273927555;77.29481103769773;73.36964478991752;-70.66725158691406;0;-80;15.94698715209961;-0.000001203139406773474;1.1520000000000001;5.194805194804807;1158;4200;2.855386538862263;0
93;68.0689252511147;83.73483166591554;48.667521406304616;8.219645092548898;129.34128159171223;484.9983090402027;75.02985806414038;82.5699811559832;-68.73412322998047;0;-80;18.2770938873291;-0.000001551910630196395;1.536;6.430868167202309;973;6527;11.692150866462793;0
94;67.2725913259814;84.20957075696626;47.87994202049305;8.611841613031444;123.8559555421772;505.0333004071389;77.42229925713468;104.27463441737703;-70.02059936523438;0;-80;16.681127548217773;-0.0000016272936528229454;0.7679999999999999;6.586826347305102;168;4931;17.010767160161507;0
95;67.19244440103716;85.70198018672279;48.21950113749423;9.038199525297156;138.0228468762592;536.513357945989;74.57359187214236;94.93929706402483;-69.95707702636719;0;-80;16.477882385253906;-0.000001257710517521293;1.1520000000000001;5.194805194805317;207;2375;11.795297372060858;0
96;73.45694051718917;86.54816869882782;49.00036499211495;8.579689421220523;199.55293193252936;588.8218398594986;90.1992888054883;166.55675882146477;-68.50718688964844;-0.000003814697265625;-80;19.282182693481445;-0.0000023864731066593334;0.8960000000000001;6.382978723404657;186;5649;9.970138383102695;0
97;59.75751697025606;73.73476711027858;44.895402276598475;9.013074594205086;188.4578697445663;549.6991805610248;76.04185002218735;161.64339057432372;-66.36288452148438;0;-80;21.090776443481445;-0.0000009254637515960648;0.64;4;1157;3103;4.004995836802665;0
98;70.3877096730695;83.72125286730714;52.40309793001789;7.366954058509524;114.4550523101911;139.62030365554156;82.90855238713145;16.927641185525424;-66.77130889892578;0;-80;21.113439559936523;-0.0000009996445697400446;0.512;5.454545454544778;326;7268;12.108469539375928;0
99;69.4675546667302;80.58392752836272;52.703474854149164;7.149283886520343;107.54171100168276;131.59465162379664;87.43536677222168;12.318704091366685;-66.65152740478516;0.000003814697265625;-80;20.938825607299805;-0.000001765585808990216;0.384;4.901960784313813;280;2374;16.298097251585624;0
100;67.98508503806468;83.25176693156368;50.603443894480556;8.836539340058755;147.78532446035794;586.4506349774493;77.54001931588097;128.58732368383505;-71.52904510498047;0.000003814697265625;-80;15.032912254333496;-0.000001527314729548967;1.792;6.043956043956255;1864;2125;5.986813713737713;0
101;64.8458398776018;79.96786750130988;50.34334487797996;8.982333404871737;314.8327175346932;579.5417662248958;79.5714112161894;193.34679301301648;-71.13638305664062;0;-80;15.476536750793457;-0.0000015807702271471136;1.536;6.289308176100503;928;1492;3.2253567872552273;0
102;69.30447949444255;85.57326508680704;48.95886919114241;8.979919999108974;128.86339606608942;342.65837274091837;74.86924228625615;76.56898860849721;-70.01317596435547;0;-80;16.60238265991211;-0.0000017072929693282542;1.536;4.984423676012405;884;2990;5.667185473411155;0
