,Intensidy Mean,Intensidy Max,Intensidy Min,Intensity STD,F0 Mean,F0 Max,F0 Min,F0 STD,Spect Mean,Spect Max,Spect Min,Spect Std,Tempo
340,71.43457676749209,85.18620809971895,52.261141845099,10.020259643569135,119.37268011633589,138.77813173944918,100.54330404959833,7.232317204287898,-69.53923797607422,-3.814697265625e-06,-80.0,17.59116554260254,6.8
341,63.135440178961105,82.29362387235334,48.84474160232511,9.891596697670932,125.9762474350867,142.83470351927372,99.98512206125173,8.117066864732516,-70.97908782958984,-3.814697265625e-06,-80.0,15.649518013000488,6.074766355139258
342,71.8892345578616,87.03357858269078,49.08638920950855,9.724624838554845,127.4161303450412,476.95459674741716,101.23966840598976,52.90868383028919,-70.45033264160156,0.0,-80.0,16.51500701904297,6.963788300835373
343,69.18374459656962,84.02000015663062,49.235340868381776,9.253054749623358,122.3751566343622,388.326899860734,106.71243794597856,29.528009825311948,-69.9630355834961,0.0,-80.0,17.008424758911133,6.571428571428571
344,68.42699212576022,87.39989848842274,48.251195666559425,9.122752744270336,133.39506719377644,483.2375256891258,105.79874018399326,62.31454906800477,-70.89656066894531,0.0,-80.0,15.758593559265137,5.835543766577573
345,70.76154920148605,86.68694030091959,49.46093793363383,10.499226474889424,128.91281457434127,499.0538616311603,97.20617124992675,57.690246443258324,-70.59907531738281,3.814697265625e-06,-80.0,16.425870895385742,6.802721088434196
346,73.75825220133441,87.64476206700765,49.7752836463253,10.31493979043974,130.2057526882968,223.9530724930823,103.2386025278748,17.254987214308382,-70.53197479248047,0.0,-80.0,16.482219696044922,6.598984771572751
347,70.87232260790718,86.93027412620808,50.76452214903377,10.422720320118728,131.37360805186853,488.20953768468985,105.8451975659379,46.73518810330813,-70.96222686767578,0.0,-80.0,15.687249183654785,7.291666666666391
348,69.5474890099012,87.00595101003077,48.80605164797605,11.009561521753435,126.77726188469025,589.19190474585,109.61729352698917,46.67219310275741,-71.06900024414062,0.0,-80.0,15.466754913330078,7.5208913649022024
349,69.07003360581179,85.6322357183498,48.28540829109957,10.418425526004993,120.10429515421174,132.7233825175171,106.09382684530478,4.771253678477739,-70.1077880859375,3.814697265625e-06,-80.0,16.788354873657227,6.50406504065031
350,67.94942587637591,86.34686444596176,50.213594038821554,10.65956847787066,120.25945363091537,131.33674813800096,110.10386195521045,4.800796495489095,-70.88778686523438,0.0,-80.0,15.64604663848877,6.018518518518924
351,70.28889195609362,87.26895639926593,49.106163800741605,12.301259289984275,135.36558333644234,464.24627559312734,105.74698643434505,62.258852581720554,-71.37599182128906,0.0,-80.0,15.329228401184082,5.381165919282467
352,69.58099226479736,87.15586029921381,49.90760850557854,12.313518415217034,132.60939852744153,481.0271807232373,116.67359857430634,44.07941816758536,-70.54217529296875,0.0,-80.0,16.481815338134766,4.580152671757506
353,64.10543553893696,84.63203563420122,48.13236563692223,10.185453477979209,125.53986737674448,137.68075899507286,111.45831809114819,4.613524892917327,-72.0096435546875,-3.814697265625e-06,-80.0,14.163662910461426,4.663212435234655
354,68.71782869450074,85.8796232277125,44.51656954811246,10.755406171749266,141.98482293779676,585.11071385314,106.25523189149999,70.49970891824205,-70.64046478271484,3.814697265625e-06,-80.0,15.992578506469727,5.454545454544939
355,69.98491192187466,87.30408722669179,50.368591966508454,10.296051847185035,125.56520982795281,154.282364571315,109.45177781055442,8.367069689965309,-70.88756561279297,-3.814697265625e-06,-80.0,16.011140823364258,7.294832826747801
356,69.78692907503353,87.1722190894456,47.37512723492571,12.115496149867871,120.89039541064886,133.7428338989182,109.21894674063562,6.029393392556926,-71.57120513916016,0.0,-80.0,15.06582260131836,5.283018867925254
357,66.29509982636935,82.60315355568828,49.76004750035702,9.911635754334782,126.6176631341675,150.60033075044603,112.85405504305521,6.430360150247665,-70.1234130859375,0.0,-80.0,16.794170379638672,6.635071090045563
358,68.92189560696944,85.18111374960526,49.73473335807473,10.481232963128692,138.41619627733434,516.9890775052019,111.69252659929104,68.95301105418926,-70.19552612304688,0.0,-80.0,16.68624496459961,6.343283582091016
359,69.86459264698863,85.38281178882337,48.07690564622476,10.36786236564757,127.31108894047111,512.6035929977767,89.28434525677736,55.936667806489154,-70.04652404785156,0.0,-80.0,17.00204086303711,5.514705882352425
360,70.77117275939268,87.07626489854981,49.467634600726456,11.01794465085642,121.04281731627283,147.90049741321496,103.29358506849196,8.019206557499448,-70.58845520019531,0.0,-80.0,16.250226974487305,7.168458781362101
361,68.27475365167584,86.86050283714516,48.63058673035874,11.126913973135103,124.09161858087025,153.75790966139382,111.943121233643,8.364159102315783,-71.33380889892578,0.0,-80.0,15.235312461853027,5.645161290323574
362,71.07047027648827,87.48340453383265,48.389175014245005,11.085927334503506,142.71358984897705,591.9296018315548,109.09266609118225,78.4824545458129,-70.89515686035156,0.0,-80.0,15.95478343963623,6.018518518518924
363,71.13937925993076,85.99790963550349,51.382097285398956,9.419499863903285,118.13357734317948,140.1722506603905,102.31533548529463,8.529034795436345,-69.61754608154297,0.0,-80.0,17.572465896606445,6.0126582278483784
364,72.55189082607424,84.67892123604386,50.336674858295886,10.18486989745277,121.77478790968615,136.68183155938522,100.50198052842678,7.411219452105283,-69.20411682128906,0.0,-80.0,18.10700035095215,7.389162561577281
